"VAR1" "WAVE_NON" "TREE_NO" "año" "conos" "DBH" "crecimiento"
"2459" "Shrewys" "w" "542" 1993 4 6.4 15
"2460" "Shrewys" "w" "542" 1994 5 6.4 12
"2461" "Shrewys" "w" "542" 1995 0 6.4 11
"2462" "Shrewys" "w" "542" 1996 0 6.4 12
"2463" "Shrewys" "w" "542" 1997 0 6.4 13
"2464" "Shrewys" "w" "542" 1998 5 6.4 12
"2465" "Shrewys" "w" "543" 1991 0 5.4 13
"2466" "Shrewys" "w" "543" 1992 0 5.4 9
"2467" "Shrewys" "w" "543" 1993 0 5.4 11
"2468" "Shrewys" "w" "543" 1994 2 5.4 10
"2469" "Shrewys" "w" "543" 1995 11 5.4 10
"2470" "Shrewys" "w" "543" 1996 7 5.4 9
"2471" "Shrewys" "w" "543" 1997 1 5.4 13
"2472" "Shrewys" "w" "543" 1998 1 5.4 10
"2473" "Shrewys" "w" "545" 1991 0 8.2 NA
"2474" "Shrewys" "w" "545" 1992 0 8.2 NA
"2475" "Shrewys" "w" "545" 1993 0 8.2 NA
"2476" "Shrewys" "w" "545" 1994 0 8.2 15
"2477" "Shrewys" "w" "545" 1995 0 8.2 13
"2478" "Shrewys" "w" "545" 1996 0 8.2 13
"2479" "Shrewys" "w" "545" 1997 0 8.2 14
"2480" "Shrewys" "w" "545" 1998 24 8.2 10
"2481" "Shrewys" "w" "547" 1991 0 5.5 14
"2482" "Shrewys" "w" "547" 1992 0 5.5 11
"2483" "Shrewys" "w" "547" 1993 0 5.5 9
"2484" "Shrewys" "w" "547" 1994 1 5.5 12
"2485" "Shrewys" "w" "547" 1995 30 5.5 8
"2486" "Shrewys" "w" "547" 1996 0 5.5 12
"2487" "Shrewys" "w" "547" 1997 0 5.5 12
"2488" "Shrewys" "w" "547" 1998 19 5.5 7
"2489" "Shrewys" "w" "549" 1991 0 6.2 12
"2490" "Shrewys" "w" "549" 1992 0 6.2 9
"2491" "Shrewys" "w" "549" 1993 0 6.2 8
"2492" "Shrewys" "w" "549" 1994 0 6.2 11
"2493" "Shrewys" "w" "549" 1995 0 6.2 12
"2494" "Shrewys" "w" "549" 1996 0 6.2 10
"2495" "Shrewys" "w" "549" 1997 0 6.2 6
"2496" "Shrewys" "w" "549" 1998 1 6.2 7
"2497" "Shrewys" "w" "550a" 1991 0 NA NA
"2498" "Shrewys" "w" "550a" 1992 0 NA 15
"2499" "Shrewys" "w" "550a" 1993 0 NA 14
"2500" "Shrewys" "w" "550a" 1994 0 NA 12
"2501" "Shrewys" "w" "550a" 1995 0 NA 15
"2502" "Shrewys" "w" "550a" 1996 0 NA 16
"2503" "Shrewys" "w" "550a" 1997 0 NA 10
"2504" "Shrewys" "w" "550a" 1998 1 NA 9
"2505" "Shrewys" "w" "550b" 1991 0 NA NA
"2506" "Shrewys" "w" "550b" 1992 0 NA 14
"2507" "Shrewys" "w" "550b" 1993 0 NA 10
"2508" "Shrewys" "w" "550b" 1994 0 NA 15
"2509" "Shrewys" "w" "550b" 1995 0 NA 11
"2510" "Shrewys" "w" "550b" 1996 0 NA 13
"2511" "Shrewys" "w" "550b" 1997 0 NA 12
"2512" "Shrewys" "w" "550b" 1998 2 NA 10
"2513" "Shrewys" "w" "551" 1991 0 14.7 17
"2514" "Shrewys" "w" "551" 1992 0 14.7 18
"2515" "Shrewys" "w" "551" 1993 24 14.7 16
"2516" "Shrewys" "w" "551" 1994 24 14.7 13
"2517" "Shrewys" "w" "551" 1995 27 14.7 15
"2518" "Shrewys" "w" "551" 1996 14 14.7 12
"2519" "Shrewys" "w" "551" 1997 18 14.7 10
"2520" "Shrewys" "w" "551" 1998 15 14.7 6
"2521" "Shrewys" "w" "552" 1991 0 10.5 14
"2522" "Shrewys" "w" "552" 1992 0 10.5 12
"2523" "Shrewys" "w" "552" 1993 2 10.5 8
"2524" "Shrewys" "w" "552" 1994 30 10.5 5
"2525" "Shrewys" "w" "552" 1995 7 10.5 5
"2526" "Shrewys" "w" "552" 1996 8 10.5 6
"2527" "Shrewys" "w" "552" 1997 10 10.5 8
"2528" "Shrewys" "w" "552" 1998 23 10.5 5
"2529" "Shrewys" "w" "555" 1991 0 14.4 7
"2530" "Shrewys" "w" "555" 1992 1 14.4 7
"2531" "Shrewys" "w" "555" 1993 12 14.4 12
"2532" "Shrewys" "w" "555" 1994 8 14.4 10
"2533" "Shrewys" "w" "555" 1995 14 14.4 10
"2534" "Shrewys" "w" "555" 1996 18 14.4 9
"2535" "Shrewys" "w" "555" 1997 14 14.4 10
"2536" "Shrewys" "w" "555" 1998 18 14.4 10
"2537" "Shrewys" "w" "556" 1991 0 5.8 16
"2538" "Shrewys" "w" "556" 1992 0 5.8 25
"2539" "Shrewys" "w" "556" 1993 0 5.8 25
"2540" "Shrewys" "w" "556" 1994 0 5.8 20
"2541" "Shrewys" "w" "556" 1995 0 5.8 50
"2542" "Shrewys" "w" "556" 1996 0 5.8 20
"2543" "Shrewys" "w" "556" 1997 0 5.8 20
"2544" "Shrewys" "w" "556" 1998 2 5.8 15
"2545" "Shrewys" "w" "558" 1991 NA 4.5 NA
"2546" "Shrewys" "w" "558" 1992 0 4.5 NA
"2547" "Shrewys" "w" "558" 1993 0 4.5 8
"2548" "Shrewys" "w" "558" 1994 6 4.5 4
"2549" "Shrewys" "w" "558" 1995 19 4.5 8
"2550" "Shrewys" "w" "558" 1996 3 4.5 6
"2551" "Shrewys" "w" "558" 1997 0 4.5 8
"2552" "Shrewys" "w" "558" 1998 5 4.5 7
"2553" "Shrewys" "w" "560" 1991 0 6.1 NA
"2554" "Shrewys" "w" "560" 1992 0 6.1 NA
"2555" "Shrewys" "w" "560" 1993 0 6.1 10
"2556" "Shrewys" "w" "560" 1994 0 6.1 7
"2557" "Shrewys" "w" "560" 1995 12 6.1 12
"2558" "Shrewys" "w" "560" 1996 12 6.1 15
"2559" "Shrewys" "w" "560" 1997 8 6.1 18
"2560" "Shrewys" "w" "560" 1998 17 6.1 15
"2561" "Shrewys" "w" "561" 1991 0 6.2 NA
"2562" "Shrewys" "w" "561" 1992 0 6.2 15
"2563" "Shrewys" "w" "561" 1993 0 6.2 18
"2564" "Shrewys" "w" "561" 1994 0 6.2 17
"2565" "Shrewys" "w" "561" 1995 0 6.2 10
"2566" "Shrewys" "w" "561" 1996 0 6.2 12
"2567" "Shrewys" "w" "561" 1997 0 6.2 13
"2568" "Shrewys" "w" "561" 1998 14 6.2 10
"2569" "Shrewys" "w" "565" 1991 0 6.2 16
"2570" "Shrewys" "w" "565" 1992 0 6.2 14
"2571" "Shrewys" "w" "565" 1993 0 6.2 14
"2572" "Shrewys" "w" "565" 1994 2 6.2 12
"2573" "Shrewys" "w" "565" 1995 2 6.2 12
"2574" "Shrewys" "w" "565" 1996 0 6.2 13
"2575" "Shrewys" "w" "565" 1997 0 6.2 13
"2576" "Shrewys" "w" "565" 1998 4 6.2 11
"2577" "Shrewys" "w" "566" 1991 0 7.2 18
"2578" "Shrewys" "w" "566" 1992 0 7.2 17
"2579" "Shrewys" "w" "566" 1993 0 7.2 14
"2580" "Shrewys" "w" "566" 1994 2 7.2 14
"2581" "Shrewys" "w" "566" 1995 0 7.2 10
"2582" "Shrewys" "w" "566" 1996 0 7.2 23
"2583" "Shrewys" "w" "566" 1997 0 7.2 22
"2584" "Shrewys" "w" "566" 1998 4 7.2 15
"2585" "Shrewys" "w" "567" 1991 0 6 6
"2586" "Shrewys" "w" "567" 1992 0 6 9
"2587" "Shrewys" "w" "567" 1993 0 6 7
"2588" "Shrewys" "w" "567" 1994 4 6 10
"2589" "Shrewys" "w" "567" 1995 2 6 6
"2590" "Shrewys" "w" "567" 1996 0 6 9
"2591" "Shrewys" "w" "567" 1997 0 6 7
"2592" "Shrewys" "w" "567" 1998 0 6 3
"2593" "Shrewys" "w" "573" 1991 0 10.6 15
"2594" "Shrewys" "w" "573" 1992 7 10.6 13
"2595" "Shrewys" "w" "573" 1993 11 10.6 11
"2596" "Shrewys" "w" "573" 1994 24 10.6 9
"2597" "Shrewys" "w" "573" 1995 3 10.6 10
"2598" "Shrewys" "w" "573" 1996 2 10.6 8
"2599" "Shrewys" "w" "573" 1997 4 10.6 9
"2600" "Shrewys" "w" "573" 1998 12 10.6 6
"2601" "Shrewys" "w" "576" 1991 0 8.7 23
"2602" "Shrewys" "w" "576" 1992 0 8.7 23
"2603" "Shrewys" "w" "576" 1993 0 8.7 10
"2604" "Shrewys" "w" "576" 1994 6 8.7 8
"2605" "Shrewys" "w" "576" 1995 21 8.7 7
"2606" "Shrewys" "w" "576" 1996 16 8.7 8
"2607" "Shrewys" "w" "576" 1997 3 8.7 9
"2608" "Shrewys" "w" "576" 1998 8 8.7 7
"2609" "Shrewys" "w" "579" 1991 0 7.5 26
"2610" "Shrewys" "w" "579" 1992 0 7.5 14
"2611" "Shrewys" "w" "579" 1993 0 7.5 18
"2612" "Shrewys" "w" "579" 1994 0 7.5 16
"2613" "Shrewys" "w" "579" 1995 0 7.5 12
"2614" "Shrewys" "w" "579" 1996 0 7.5 12
"2615" "Shrewys" "w" "579" 1997 0 7.5 17
"2616" "Shrewys" "w" "579" 1998 1 7.5 11
"2617" "Shrewys" "w" "581" 1991 0 7.3 5
"2618" "Shrewys" "w" "581" 1992 0 7.3 6
"2619" "Shrewys" "w" "581" 1993 0 7.3 4
"2620" "Shrewys" "w" "581" 1994 15 7.3 7
"2621" "Shrewys" "w" "581" 1995 0 7.3 6
"2622" "Shrewys" "w" "581" 1996 7 7.3 8
"2623" "Shrewys" "w" "581" 1997 0 7.3 10
"2624" "Shrewys" "w" "581" 1998 0 7.3 4
"2625" "Shrewys" "w" "587a" 1991 0 NA 12
"2626" "Shrewys" "w" "587a" 1992 0 NA 12
"2627" "Shrewys" "w" "587a" 1993 0 NA 14
"2628" "Shrewys" "w" "587a" 1994 7 NA 13
"2629" "Shrewys" "w" "587a" 1995 10 NA 14
"2630" "Shrewys" "w" "587a" 1996 0 NA 17
"2631" "Shrewys" "w" "587a" 1997 0 NA 23
"2632" "Shrewys" "w" "587a" 1998 3 NA 21
"2633" "Shrewys" "w" "587b" 1991 0 NA 9
"2634" "Shrewys" "w" "587b" 1992 0 NA 10
"2635" "Shrewys" "w" "587b" 1993 0 NA 11
"2636" "Shrewys" "w" "587b" 1994 0 NA 14
"2637" "Shrewys" "w" "587b" 1995 1 NA 17
"2638" "Shrewys" "w" "587b" 1996 1 NA 13
"2639" "Shrewys" "w" "587b" 1997 2 NA 12
"2640" "Shrewys" "w" "587b" 1998 2 NA 15
"2641" "Shrewys" "w" "590" 1991 NA 5 NA
"2642" "Shrewys" "w" "590" 1992 0 5 13
"2643" "Shrewys" "w" "590" 1993 0 5 15
"2644" "Shrewys" "w" "590" 1994 4 5 15
"2645" "Shrewys" "w" "590" 1995 7 5 10
"2646" "Shrewys" "w" "590" 1996 0 5 14
"2647" "Shrewys" "w" "590" 1997 2 5 15
"2648" "Shrewys" "w" "590" 1998 7 5 12
"2649" "Shrewys" "w" "593" 1991 0 5.2 8
"2650" "Shrewys" "w" "593" 1992 0 5.2 5
"2651" "Shrewys" "w" "593" 1993 0 5.2 6
"2652" "Shrewys" "w" "593" 1994 0 5.2 6
"2653" "Shrewys" "w" "593" 1995 0 5.2 8
"2654" "Shrewys" "w" "593" 1996 0 5.2 10
"2655" "Shrewys" "w" "593" 1997 0 5.2 7
"2656" "Shrewys" "w" "593" 1998 3 5.2 6
"2657" "Shrewys" "w" "595" 1991 0 6.9 24
"2658" "Shrewys" "w" "595" 1992 0 6.9 22
"2659" "Shrewys" "w" "595" 1993 0 6.9 18
"2660" "Shrewys" "w" "595" 1994 5 6.9 16
"2661" "Shrewys" "w" "595" 1995 5 6.9 15
"2662" "Shrewys" "w" "595" 1996 0 6.9 16
"2663" "Shrewys" "w" "595" 1997 0 6.9 18
"2664" "Shrewys" "w" "595" 1998 1 6.9 14
"2665" "Shrewys" "w" "600" 1991 0 6.6 NA
"2666" "Shrewys" "w" "600" 1992 0 6.6 8
"2667" "Shrewys" "w" "600" 1993 0 6.6 12
"2668" "Shrewys" "w" "600" 1994 3 6.6 7
"2669" "Shrewys" "w" "600" 1995 0 6.6 5
"2670" "Shrewys" "w" "600" 1996 0 6.6 10
"2671" "Shrewys" "w" "600" 1997 15 6.6 15
"2672" "Shrewys" "w" "600" 1998 4 6.6 6
"2673" "Shrewys" "w" "602" 1991 0 6.7 15
"2674" "Shrewys" "w" "602" 1992 0 6.7 12
"2675" "Shrewys" "w" "602" 1993 0 6.7 11
"2676" "Shrewys" "w" "602" 1994 2 6.7 10
"2677" "Shrewys" "w" "602" 1995 0 6.7 6
"2678" "Shrewys" "w" "602" 1996 0 6.7 6
"2679" "Shrewys" "w" "602" 1997 0 6.7 7
"2680" "Shrewys" "w" "602" 1998 0 6.7 4
"2681" "Shrewys" "w" "606" 1991 NA 11.4 14
"2682" "Shrewys" "w" "606" 1992 0 11.4 13
"2683" "Shrewys" "w" "606" 1993 0 11.4 13
"2684" "Shrewys" "w" "606" 1994 0 11.4 21
"2685" "Shrewys" "w" "606" 1995 9 11.4 15
"2686" "Shrewys" "w" "606" 1996 0 11.4 10
"2687" "Shrewys" "w" "606" 1997 0 11.4 14
"2688" "Shrewys" "w" "606" 1998 2 11.4 12
"2689" "Shrewys" "w" "609" 1991 NA 3.3 NA
"2690" "Shrewys" "w" "609" 1992 0 3.3 8
"2691" "Shrewys" "w" "609" 1993 0 3.3 8
"2692" "Shrewys" "w" "609" 1994 1 3.3 5
"2693" "Shrewys" "w" "609" 1995 8 3.3 5
"2694" "Shrewys" "w" "609" 1996 2 3.3 8
"2695" "Shrewys" "w" "609" 1997 0 3.3 6
"2696" "Shrewys" "w" "609" 1998 2 3.3 11
"2697" "Shrewys" "w" "611" 1991 0 5.2 11
"2698" "Shrewys" "w" "611" 1992 0 5.2 10
"2699" "Shrewys" "w" "611" 1993 28 5.2 8
"2700" "Shrewys" "w" "611" 1994 0 5.2 10
"2701" "Shrewys" "w" "611" 1995 0 5.2 10
"2702" "Shrewys" "w" "611" 1996 1 5.2 8
"2703" "Shrewys" "w" "611" 1997 8 5.2 6
"2704" "Shrewys" "w" "611" 1998 0 5.2 9
"2705" "Shrewys" "w" "612" 1991 0 6.9 6
"2706" "Shrewys" "w" "612" 1992 0 6.9 7
"2707" "Shrewys" "w" "612" 1993 0 6.9 15
"2708" "Shrewys" "w" "612" 1994 0 6.9 10
"2709" "Shrewys" "w" "612" 1995 0 6.9 7
"2710" "Shrewys" "w" "612" 1996 0 6.9 6
"2711" "Shrewys" "w" "612" 1997 1 6.9 15
"2712" "Shrewys" "w" "612" 1998 4 6.9 9
"2713" "Shrewys" "w" "613" 1991 0 7.5 5
"2714" "Shrewys" "w" "613" 1992 0 7.5 15
"2715" "Shrewys" "w" "613" 1993 3 7.5 12
"2716" "Shrewys" "w" "613" 1994 3 7.5 8
"2717" "Shrewys" "w" "613" 1995 4 7.5 7
"2718" "Shrewys" "w" "613" 1996 0 7.5 11
"2719" "Shrewys" "w" "613" 1997 0 7.5 20
"2720" "Shrewys" "w" "613" 1998 5 7.5 12
"2721" "Shrewys" "w" "614" 1991 0 9 26
"2722" "Shrewys" "w" "614" 1992 0 9 18
"2723" "Shrewys" "w" "614" 1993 0 9 14
"2724" "Shrewys" "w" "614" 1994 8 9 18
"2725" "Shrewys" "w" "614" 1995 0 9 14
"2726" "Shrewys" "w" "614" 1996 10 9 12
"2727" "Shrewys" "w" "614" 1997 15 9 14
"2728" "Shrewys" "w" "614" 1998 17 9 11
"2729" "Shrewys" "w" "619" 1991 0 5.9 16
"2730" "Shrewys" "w" "619" 1992 0 5.9 14
"2731" "Shrewys" "w" "619" 1993 0 5.9 9
"2732" "Shrewys" "w" "619" 1994 0 5.9 9
"2733" "Shrewys" "w" "619" 1995 4 5.9 10
"2734" "Shrewys" "w" "619" 1996 0 5.9 10
"2735" "Shrewys" "w" "619" 1997 0 5.9 14
"2736" "Shrewys" "w" "619" 1998 1 5.9 12
"2737" "Shrewys" "w" "620" 1991 NA 4.6 NA
"2738" "Shrewys" "w" "620" 1992 0 4.6 NA
"2739" "Shrewys" "w" "620" 1993 0 4.6 NA
"2740" "Shrewys" "w" "620" 1994 0 4.6 7
"2741" "Shrewys" "w" "620" 1995 7 4.6 6
"2742" "Shrewys" "w" "620" 1996 9 4.6 6
"2743" "Shrewys" "w" "620" 1997 3 4.6 12
"2744" "Shrewys" "w" "620" 1998 0 4.6 5
"2745" "Shrewys" "w" "621" 1991 0 6.5 15
"2746" "Shrewys" "w" "621" 1992 0 6.5 7
"2747" "Shrewys" "w" "621" 1993 3 6.5 12
"2748" "Shrewys" "w" "621" 1994 1 6.5 10
"2749" "Shrewys" "w" "621" 1995 3 6.5 14
"2750" "Shrewys" "w" "621" 1996 4 6.5 9
"2751" "Shrewys" "w" "621" 1997 2 6.5 10
"2752" "Shrewys" "w" "621" 1998 5 6.5 9
"2753" "Shrewys" "w" "622" 1991 0 6.6 10
"2754" "Shrewys" "w" "622" 1992 0 6.6 11
"2755" "Shrewys" "w" "622" 1993 0 6.6 12
"2756" "Shrewys" "w" "622" 1994 0 6.6 7
"2757" "Shrewys" "w" "622" 1995 0 6.6 9
"2758" "Shrewys" "w" "622" 1996 0 6.6 10
"2759" "Shrewys" "w" "622" 1997 2 6.6 7
"2760" "Shrewys" "w" "622" 1998 7 6.6 5
"2761" "Shrewys" "w" "624" 1991 0 9.8 15
"2762" "Shrewys" "w" "624" 1992 5 9.8 16
"2763" "Shrewys" "w" "624" 1993 14 9.8 15
"2764" "Shrewys" "w" "624" 1994 32 9.8 13
"2765" "Shrewys" "w" "624" 1995 23 9.8 9
"2766" "Shrewys" "w" "624" 1996 9 9.8 6
"2767" "Shrewys" "w" "624" 1997 9 9.8 13
"2768" "Shrewys" "w" "624" 1998 12 9.8 9
"2769" "Shrewys" "w" "625" 1991 NA 5 10
"2770" "Shrewys" "w" "625" 1992 0 5 9
"2771" "Shrewys" "w" "625" 1993 0 5 6
"2772" "Shrewys" "w" "625" 1994 4 5 10
"2773" "Shrewys" "w" "625" 1995 5 5 6
"2774" "Shrewys" "w" "625" 1996 0 5 4
"2775" "Shrewys" "w" "625" 1997 4 5 5
"2776" "Shrewys" "w" "625" 1998 0 5 4
"2777" "Shrewys" "w" "626" 1991 0 NA NA
"2778" "Shrewys" "w" "626" 1992 0 NA 20
"2779" "Shrewys" "w" "626" 1993 0 NA 18
"2780" "Shrewys" "w" "626" 1994 0 NA 22
"2781" "Shrewys" "w" "626" 1995 2 NA 8
"2782" "Shrewys" "w" "626" 1996 4 NA 11
"2783" "Shrewys" "w" "626" 1997 0 NA 10
"2784" "Shrewys" "w" "626" 1998 1 NA 7
"2785" "Shrewys" "w" "627" 1991 0 4.7 16
"2786" "Shrewys" "w" "627" 1992 0 4.7 12
"2787" "Shrewys" "w" "627" 1993 2 4.7 11
"2788" "Shrewys" "w" "627" 1994 9 4.7 7
"2789" "Shrewys" "w" "627" 1995 21 4.7 8
"2790" "Shrewys" "w" "627" 1996 16 4.7 10
"2791" "Shrewys" "w" "627" 1997 6 4.7 9
"2792" "Shrewys" "w" "627" 1998 0 4.7 10
"2793" "Shrewys" "w" "628" 1991 0 4.2 16
"2794" "Shrewys" "w" "628" 1992 0 4.2 14
"2795" "Shrewys" "w" "628" 1993 0 4.2 10
"2796" "Shrewys" "w" "628" 1994 0 4.2 8
"2797" "Shrewys" "w" "628" 1995 4 4.2 7
"2798" "Shrewys" "w" "628" 1996 0 4.2 10
"2799" "Shrewys" "w" "628" 1997 0 4.2 11
"2800" "Shrewys" "w" "628" 1998 0 4.2 5
"2801" "Shrewys" "w" "629" 1991 0 4.8 10
"2802" "Shrewys" "w" "629" 1992 0 4.8 10
"2803" "Shrewys" "w" "629" 1993 0 4.8 12
"2804" "Shrewys" "w" "629" 1994 0 4.8 10
"2805" "Shrewys" "w" "629" 1995 0 4.8 8
"2806" "Shrewys" "w" "629" 1996 0 4.8 8
"2807" "Shrewys" "w" "629" 1997 4 4.8 4
"2808" "Shrewys" "w" "629" 1998 7 4.8 4
"2809" "Shrewys" "w" "C" 1991 0 NA NA
"2810" "Shrewys" "w" "C" 1992 0 NA NA
"2811" "Shrewys" "w" "C" 1993 4 NA 13
"2812" "Shrewys" "w" "C" 1994 5 NA 22
"2813" "Shrewys" "w" "C" 1995 0 NA 11
"2814" "Shrewys" "w" "C" 1996 0 NA 17
"2815" "Shrewys" "w" "C" 1997 0 NA 11
"2816" "Shrewys" "w" "C" 1998 6 NA 12
"2817" "Wills" "w" "317" 1991 NA 5.7 NA
"2818" "Wills" "w" "317" 1992 NA 5.7 20
"2819" "Wills" "w" "317" 1993 0 5.7 12
"2820" "Wills" "w" "317" 1994 4 5.7 5
"2821" "Wills" "w" "317" 1995 0 5.7 8
"2822" "Wills" "w" "317" 1996 0 5.7 8
"2823" "Wills" "w" "317" 1997 0 5.7 10
"2824" "Wills" "w" "317" 1998 2 5.7 7
"2825" "Wills" "w" "326" 1991 NA 5.8 NA
"2826" "Wills" "w" "326" 1992 NA 5.8 NA
"2827" "Wills" "w" "326" 1993 NA 5.8 NA
"2828" "Wills" "w" "326" 1994 NA 5.8 NA
"2829" "Wills" "w" "326" 1995 NA 5.8 NA
"2830" "Wills" "w" "326" 1996 NA 5.8 NA
"2831" "Wills" "w" "326" 1997 NA 5.8 20
"2832" "Wills" "w" "326" 1998 1 5.8 13
"2833" "Wills" "w" "327" 1991 0 6.7 10
"2834" "Wills" "w" "327" 1991 0 6.7 12
"2835" "Wills" "w" "327" 1991 0 6.7 10
"2836" "Wills" "w" "327" 1991 0 6.7 12
"2837" "Wills" "w" "327" 1992 0 6.7 10
"2838" "Wills" "w" "327" 1992 0 6.7 7
"2839" "Wills" "w" "327" 1992 2 6.7 10
"2840" "Wills" "w" "327" 1992 2 6.7 7
"2841" "Wills" "w" "327" 1993 0 6.7 12
"2842" "Wills" "w" "327" 1993 0 6.7 10
"2843" "Wills" "w" "327" 1993 7 6.7 12
"2844" "Wills" "w" "327" 1993 7 6.7 10
"2845" "Wills" "w" "327" 1994 20 6.7 12
"2846" "Wills" "w" "327" 1994 20 6.7 11
"2847" "Wills" "w" "327" 1994 4 6.7 12
"2848" "Wills" "w" "327" 1994 4 6.7 11
"2849" "Wills" "w" "327" 1995 0 6.7 8
"2850" "Wills" "w" "327" 1995 0 6.7 10
"2851" "Wills" "w" "327" 1995 0 6.7 8
"2852" "Wills" "w" "327" 1995 0 6.7 10
"2853" "Wills" "w" "327" 1996 0 6.7 11
"2854" "Wills" "w" "327" 1996 0 6.7 10
"2855" "Wills" "w" "327" 1996 0 6.7 11
"2856" "Wills" "w" "327" 1996 0 6.7 10
"2857" "Wills" "w" "327" 1997 0 6.7 13
"2858" "Wills" "w" "327" 1997 0 6.7 10
"2859" "Wills" "w" "327" 1997 4 6.7 13
"2860" "Wills" "w" "327" 1997 4 6.7 10
"2861" "Wills" "w" "327" 1998 10 6.7 12
"2862" "Wills" "w" "327" 1998 10 6.7 9
"2863" "Wills" "w" "327" 1998 5 6.7 12
"2864" "Wills" "w" "327" 1998 5 6.7 9
"2865" "Wills" "w" "328" 1991 0 6.5 17
"2866" "Wills" "w" "328" 1992 0 6.5 10
"2867" "Wills" "w" "328" 1993 0 6.5 13
"2868" "Wills" "w" "328" 1994 0 6.5 14
"2869" "Wills" "w" "328" 1995 0 6.5 10
"2870" "Wills" "w" "328" 1996 0 6.5 9
"2871" "Wills" "w" "328" 1997 0 6.5 12
"2872" "Wills" "w" "328" 1998 0 6.5 11
"2873" "Wills" "w" "329" 1991 0 6.7 13
"2874" "Wills" "w" "329" 1992 0 6.7 12
"2875" "Wills" "w" "329" 1993 0 6.7 9
"2876" "Wills" "w" "329" 1994 0 6.7 13
"2877" "Wills" "w" "329" 1995 0 6.7 15
"2878" "Wills" "w" "329" 1996 0 6.7 12
"2879" "Wills" "w" "329" 1997 0 6.7 16
"2880" "Wills" "w" "329" 1998 0 6.7 12
"2881" "Wills" "w" "330" 1991 0 5.9 8
"2882" "Wills" "w" "330" 1992 0 5.9 6
"2883" "Wills" "w" "330" 1993 0 5.9 7
"2884" "Wills" "w" "330" 1994 3 5.9 7
"2885" "Wills" "w" "330" 1995 0 5.9 5
"2886" "Wills" "w" "330" 1996 0 5.9 6
"2887" "Wills" "w" "330" 1997 0 5.9 6
"2888" "Wills" "w" "330" 1998 0 5.9 4
"2889" "Wills" "w" "330a" 1991 0 NA 10
"2890" "Wills" "w" "330a" 1992 0 NA 8
"2891" "Wills" "w" "330a" 1993 0 NA 6
"2892" "Wills" "w" "330a" 1994 5 NA 6
"2893" "Wills" "w" "330a" 1995 0 NA 6
"2894" "Wills" "w" "330a" 1996 0 NA 13
"2895" "Wills" "w" "330a" 1997 0 NA 13
"2896" "Wills" "w" "330a" 1998 4 NA 9
"2897" "Wills" "w" "331" 1991 0 4 9
"2898" "Wills" "w" "331" 1992 1 4 8
"2899" "Wills" "w" "331" 1993 4 4 6
"2900" "Wills" "w" "331" 1994 1 4 8
"2901" "Wills" "w" "331" 1995 0 4 5
"2902" "Wills" "w" "331" 1996 2 4 4
"2903" "Wills" "w" "331" 1997 3 4 10
"2904" "Wills" "w" "331" 1998 0 4 7
"2905" "Wills" "w" "333" 1991 0 5.4 16
"2906" "Wills" "w" "333" 1992 0 5.4 12
"2907" "Wills" "w" "333" 1993 0 5.4 12
"2908" "Wills" "w" "333" 1994 0 5.4 13
"2909" "Wills" "w" "333" 1995 0 5.4 11
"2910" "Wills" "w" "333" 1996 0 5.4 13
"2911" "Wills" "w" "333" 1997 0 5.4 16
"2912" "Wills" "w" "333" 1998 0 5.4 15
"2913" "Wills" "w" "334" 1991 NA 7.5 22
"2914" "Wills" "w" "334" 1992 NA 7.5 15
"2915" "Wills" "w" "334" 1993 0 7.5 15
"2916" "Wills" "w" "334" 1994 3 7.5 14
"2917" "Wills" "w" "334" 1995 2 7.5 12
"2918" "Wills" "w" "334" 1996 5 7.5 7
"2919" "Wills" "w" "334" 1997 7 7.5 17
"2920" "Wills" "w" "334" 1998 5 7.5 13
"2921" "Wills" "w" "336" 1991 0 6.9 21
"2922" "Wills" "w" "336" 1992 0 6.9 16
"2923" "Wills" "w" "336" 1993 0 6.9 14
"2924" "Wills" "w" "336" 1994 7 6.9 13
"2925" "Wills" "w" "336" 1995 0 6.9 13
"2926" "Wills" "w" "336" 1996 4 6.9 15
"2927" "Wills" "w" "336" 1997 0 6.9 18
"2928" "Wills" "w" "336" 1998 5 6.9 13
"2929" "Wills" "w" "337" 1991 0 6.5 20
"2930" "Wills" "w" "337" 1991 0 6.5 15
"2931" "Wills" "w" "337" 1991 0 6.5 20
"2932" "Wills" "w" "337" 1991 0 6.5 15
"2933" "Wills" "w" "337" 1992 0 6.5 14
"2934" "Wills" "w" "337" 1992 0 6.5 13
"2935" "Wills" "w" "337" 1992 0 6.5 14
"2936" "Wills" "w" "337" 1992 0 6.5 13
"2937" "Wills" "w" "337" 1993 0 6.5 14
"2938" "Wills" "w" "337" 1993 0 6.5 14
"2939" "Wills" "w" "337" 1993 0 6.5 14
"2940" "Wills" "w" "337" 1993 0 6.5 14
"2941" "Wills" "w" "337" 1994 5 6.5 12
"2942" "Wills" "w" "337" 1994 5 6.5 15
"2943" "Wills" "w" "337" 1994 0 6.5 12
"2944" "Wills" "w" "337" 1994 0 6.5 15
"2945" "Wills" "w" "337" 1995 0 6.5 15
"2946" "Wills" "w" "337" 1995 0 6.5 18
"2947" "Wills" "w" "337" 1995 0 6.5 15
"2948" "Wills" "w" "337" 1995 0 6.5 18
"2949" "Wills" "w" "337" 1996 0 6.5 15
"2950" "Wills" "w" "337" 1996 0 6.5 19
